Date,Stage,Flow
2021-10-19 3:40,0.907,2.27
2021-10-19 3:45,0.907,2.27
2021-10-19 3:50,0.907,2.27
2021-10-19 3:55,0.907,2.27
2021-10-19 4:00,0.907,2.27
2021-10-19 4:05,0.907,2.27
2021-10-19 4:10,0.907,2.27
2021-10-19 4:15,0.906,2.26
2021-10-19 4:20,0.907,2.27
2021-10-19 4:25,0.907,2.27
2021-10-19 4:30,0.907,2.27
2021-10-19 4:35,0.907,2.27
2021-10-19 4:40,0.907,2.27
2021-10-19 4:45,0.906,2.26
2021-10-19 4:50,0.907,2.27
2021-10-19 4:55,0.907,2.27
2021-10-19 5:00,0.907,2.27
2021-10-19 5:05,0.906,2.26
2021-10-19 5:10,0.907,2.27
2021-10-19 5:15,0.907,2.27
2021-10-19 5:20,0.906,2.26
2021-10-19 5:25,0.905,2.24
2021-10-19 5:30,0.907,2.27
2021-10-19 5:35,0.906,2.26
2021-10-19 5:40,0.907,2.27
2021-10-19 5:45,0.906,2.26
2021-10-19 5:50,0.907,2.27
2021-10-19 5:55,0.906,2.26
2021-10-19 6:00,0.906,2.26
2021-10-19 6:05,0.907,2.27
2021-10-19 6:10,0.907,2.27
2021-10-19 6:15,0.905,2.24
2021-10-19 6:20,0.906,2.26
2021-10-19 6:25,0.906,2.26
2021-10-19 6:30,0.905,2.24
2021-10-19 6:35,0.906,2.26
2021-10-19 6:40,0.905,2.24
2021-10-19 6:45,0.905,2.24
2021-10-19 6:50,0.904,2.23
2021-10-19 6:55,0.905,2.24
2021-10-19 7:00,0.905,2.24
2021-10-19 7:05,0.905,2.24
2021-10-19 7:10,0.905,2.24
2021-10-19 7:15,0.905,2.24
2021-10-19 7:20,0.905,2.24
2021-10-19 7:25,0.905,2.24
2021-10-19 7:30,0.904,2.23
2021-10-19 7:35,0.903,2.21
2021-10-19 7:40,0.904,2.23
2021-10-19 7:45,0.905,2.24
2021-10-19 7:50,0.904,2.23
2021-10-19 7:55,0.903,2.21
2021-10-19 8:00,0.903,2.21
2021-10-19 8:05,0.903,2.21
2021-10-19 8:10,0.903,2.21
2021-10-19 8:15,0.903,2.21
2021-10-19 8:20,0.903,2.21
2021-10-19 8:25,0.903,2.21
2021-10-19 8:30,0.902,2.2
2021-10-19 8:35,0.902,2.2
2021-10-19 8:40,0.903,2.21
2021-10-19 8:45,0.903,2.21
2021-10-19 8:50,0.902,2.2
2021-10-19 8:55,0.902,2.2
2021-10-19 9:00,0.903,2.21
2021-10-19 9:05,0.904,2.23
2021-10-19 9:10,0.902,2.2
2021-10-19 9:15,0.902,2.2
2021-10-19 9:20,0.903,2.21
2021-10-19 9:25,0.902,2.2
2021-10-19 9:30,0.901,2.19
2021-10-19 9:35,0.902,2.2
2021-10-19 9:40,0.902,2.2
2021-10-19 9:45,0.902,2.2
2021-10-19 9:50,0.902,2.2
2021-10-19 9:55,0.902,2.2
2021-10-19 10:00,0.901,2.19
2021-10-19 10:05,0.901,2.19
2021-10-19 10:10,0.902,2.2
2021-10-19 10:15,0.901,2.19
2021-10-19 10:20,0.901,2.19
2021-10-19 10:25,0.9,2.17
2021-10-19 10:30,0.901,2.19
2021-10-19 10:35,0.901,2.19
2021-10-19 10:40,0.9,2.17
2021-10-19 10:45,0.9,2.17
2021-10-19 10:50,0.9,2.17
2021-10-19 10:55,0.9,2.17
2021-10-19 11:00,0.901,2.19
2021-10-19 11:05,0.901,2.19
2021-10-19 11:10,0.9,2.17
2021-10-19 11:15,0.901,2.19
2021-10-19 11:20,0.899,2.16
2021-10-19 11:25,0.901,2.19
2021-10-19 11:30,0.901,2.19
2021-10-19 11:35,0.9,2.17
2021-10-19 11:40,0.899,2.16
2021-10-19 11:45,0.9,2.17
2021-10-19 11:50,0.9,2.17
2021-10-19 11:55,0.901,2.19
2021-10-19 12:00,0.899,2.16
2021-10-19 12:05,0.899,2.16
2021-10-19 12:10,0.899,2.16
2021-10-19 12:15,0.899,2.16
2021-10-19 12:20,0.9,2.17
2021-10-19 12:25,0.898,2.15
2021-10-19 12:30,0.9,2.17
2021-10-19 12:35,0.899,2.16
2021-10-19 12:40,0.899,2.16
2021-10-19 12:45,0.899,2.16
2021-10-19 12:50,0.899,2.16
2021-10-19 12:55,0.899,2.16
2021-10-19 13:00,0.899,2.16
2021-10-19 13:05,0.898,2.15
2021-10-19 13:10,0.898,2.15
2021-10-19 13:15,0.898,2.15
2021-10-19 13:20,0.899,2.16
2021-10-19 13:25,0.897,2.13
2021-10-19 13:30,0.898,2.15
2021-10-19 13:35,0.898,2.15
2021-10-19 13:40,0.898,2.15
2021-10-19 13:45,0.898,2.15
2021-10-19 13:50,0.898,2.15
2021-10-19 13:55,0.897,2.13
2021-10-19 14:00,0.898,2.15
2021-10-19 14:05,0.896,2.12
2021-10-19 14:10,0.897,2.13
2021-10-19 14:15,0.898,2.15
2021-10-19 14:20,0.898,2.15
2021-10-19 14:25,0.897,2.13
2021-10-19 14:30,0.897,2.13
2021-10-19 14:35,0.897,2.13
2021-10-19 14:40,0.897,2.13
2021-10-19 14:45,0.897,2.13
2021-10-19 14:50,0.897,2.13
2021-10-19 14:55,0.897,2.13
2021-10-19 15:00,0.897,2.13
2021-10-19 15:05,0.896,2.12
2021-10-19 15:10,0.895,2.11
2021-10-19 15:15,0.896,2.12
2021-10-19 15:20,0.896,2.12
2021-10-19 15:25,0.897,2.13
2021-10-19 15:30,0.896,2.12
2021-10-19 15:35,0.896,2.12
2021-10-19 15:40,0.896,2.12
2021-10-19 15:45,0.896,2.12
2021-10-19 15:50,0.897,2.13
2021-10-19 15:55,0.895,2.11
2021-10-19 16:00,0.896,2.12
2021-10-19 16:05,0.895,2.11
2021-10-19 16:10,0.896,2.12
2021-10-19 16:15,0.896,2.12
2021-10-19 16:20,0.894,2.1
2021-10-19 16:25,0.896,2.12
2021-10-19 16:30,0.895,2.11
2021-10-19 16:35,0.895,2.11
2021-10-19 16:40,0.896,2.12
2021-10-19 16:45,0.895,2.11
2021-10-19 16:50,0.895,2.11
2021-10-19 16:55,0.895,2.11
2021-10-19 17:00,0.895,2.11
2021-10-19 17:05,0.894,2.1
2021-10-19 17:10,0.894,2.1
2021-10-19 17:15,0.894,2.1
2021-10-19 17:20,0.895,2.11
2021-10-19 17:25,0.896,2.12
2021-10-19 17:30,0.894,2.1
2021-10-19 17:35,0.894,2.1
2021-10-19 17:40,0.894,2.1
2021-10-19 17:45,0.894,2.1
2021-10-19 17:50,0.894,2.1
2021-10-19 17:55,0.893,2.08
2021-10-19 18:00,0.895,2.11
2021-10-19 18:05,0.894,2.1
2021-10-19 18:10,0.894,2.1
2021-10-19 18:15,0.894,2.1
2021-10-19 18:20,0.894,2.1
2021-10-19 18:25,0.894,2.1
2021-10-19 18:30,0.894,2.1
2021-10-19 18:35,0.893,2.08
2021-10-19 18:40,0.893,2.08
2021-10-19 18:45,0.894,2.1
2021-10-19 18:50,0.894,2.1
2021-10-19 18:55,0.893,2.08
2021-10-19 19:00,0.894,2.1
2021-10-19 19:05,0.893,2.08
2021-10-19 19:10,0.895,2.11
2021-10-19 19:15,0.893,2.08
2021-10-19 19:20,0.893,2.08
2021-10-19 19:25,0.892,2.07
2021-10-19 19:30,0.893,2.08
2021-10-19 19:35,0.892,2.07
2021-10-19 19:40,0.894,2.1
2021-10-19 19:45,0.893,2.08
2021-10-19 19:50,0.893,2.08
2021-10-19 19:55,0.892,2.07
2021-10-19 20:00,0.892,2.07
2021-10-19 20:05,0.893,2.08
2021-10-19 20:10,0.892,2.07
2021-10-19 20:15,0.893,2.08
2021-10-19 20:20,0.892,2.07
2021-10-19 20:25,0.892,2.07
2021-10-19 20:30,0.892,2.07
2021-10-19 20:35,0.894,2.1
2021-10-19 20:40,0.892,2.07
2021-10-19 20:45,0.892,2.07
2021-10-19 20:50,0.892,2.07
2021-10-19 20:55,0.892,2.07
2021-10-19 21:00,0.893,2.08
2021-10-19 21:05,0.892,2.07
2021-10-19 21:10,0.892,2.07
2021-10-19 21:15,0.892,2.07
2021-10-19 21:20,0.892,2.07
2021-10-19 21:25,0.892,2.07
2021-10-19 21:30,0.892,2.07
2021-10-19 21:35,0.892,2.07
2021-10-19 21:40,0.892,2.07
2021-10-19 21:45,0.892,2.07
2021-10-19 21:50,0.892,2.07
2021-10-19 21:55,0.892,2.07
2021-10-19 22:00,0.892,2.07
2021-10-19 22:05,0.892,2.07
2021-10-19 22:10,0.892,2.07
2021-10-19 22:15,0.892,2.07
2021-10-19 22:20,0.891,2.06
2021-10-19 22:25,0.892,2.07
2021-10-19 22:30,0.891,2.06
2021-10-19 22:35,0.891,2.06
2021-10-19 22:40,0.891,2.06
2021-10-19 22:45,0.891,2.06
2021-10-19 22:50,0.891,2.06
2021-10-19 22:55,0.89,2.04
2021-10-19 23:00,0.892,2.07
2021-10-19 23:05,0.892,2.07
2021-10-19 23:10,0.891,2.06
2021-10-19 23:15,0.891,2.06
2021-10-19 23:20,0.89,2.04
2021-10-19 23:25,0.892,2.07
2021-10-19 23:30,0.89,2.04
2021-10-19 23:35,0.891,2.06
2021-10-19 23:40,0.891,2.06
2021-10-19 23:45,0.891,2.06
2021-10-19 23:50,0.891,2.06
2021-10-19 23:55,0.891,2.06
2021-10-20 0:00,0.89,2.04
2021-10-20 0:05,0.891,2.06
2021-10-20 0:10,0.89,2.04
2021-10-20 0:15,0.891,2.06
2021-10-20 0:20,0.889,2.03
2021-10-20 0:25,0.891,2.06
2021-10-20 0:30,0.89,2.04
2021-10-20 0:35,0.89,2.04
2021-10-20 0:40,0.891,2.06
2021-10-20 0:45,0.89,2.04
2021-10-20 0:50,0.89,2.04
2021-10-20 0:55,0.89,2.04
2021-10-20 1:00,0.888,2.02
2021-10-20 1:05,0.89,2.04
2021-10-20 1:10,0.889,2.03
2021-10-20 1:15,0.889,2.03
2021-10-20 1:20,0.889,2.03
2021-10-20 1:25,0.889,2.03
2021-10-20 1:30,0.889,2.03
2021-10-20 1:35,0.89,2.04
2021-10-20 1:40,0.889,2.03
2021-10-20 1:45,0.89,2.04
2021-10-20 1:50,0.888,2.02
2021-10-20 1:55,0.89,2.04
2021-10-20 2:00,0.89,2.04
2021-10-20 2:05,0.889,2.03
2021-10-20 2:10,0.888,2.02
2021-10-20 2:15,0.889,2.03
2021-10-20 2:20,0.889,2.03
2021-10-20 2:25,0.888,2.02
2021-10-20 2:30,0.889,2.03
2021-10-20 2:35,0.889,2.03
2021-10-20 2:40,0.888,2.02
2021-10-20 2:45,0.888,2.02
2021-10-20 2:50,0.889,2.03
2021-10-20 2:55,0.888,2.02
2021-10-20 3:00,0.889,2.03
2021-10-20 3:05,0.888,2.02
2021-10-20 3:10,0.887,2.01
2021-10-20 3:15,0.888,2.02
2021-10-20 3:20,0.889,2.03
2021-10-20 3:25,0.887,2.01
2021-10-20 3:30,0.887,2.01
2021-10-20 3:35,0.888,2.02
2021-10-20 3:40,0.888,2.02
2021-10-20 3:45,0.887,2.01
2021-10-20 3:50,0.888,2.02
2021-10-20 3:55,0.887,2.01
2021-10-20 4:00,0.887,2.01
2021-10-20 4:05,0.888,2.02
2021-10-20 4:10,0.887,2.01
2021-10-20 4:15,0.887,2.01
2021-10-20 4:20,0.888,2.02
2021-10-20 4:25,0.888,2.02
2021-10-20 4:30,0.888,2.02
2021-10-20 4:35,0.887,2.01
2021-10-20 4:40,0.888,2.02
2021-10-20 4:45,0.887,2.01
2021-10-20 4:50,0.887,2.01
2021-10-20 4:55,0.887,2.01
2021-10-20 5:00,0.888,2.02
2021-10-20 5:05,0.886,2
2021-10-20 5:10,0.887,2.01
2021-10-20 5:15,0.886,2
2021-10-20 5:20,0.886,2
2021-10-20 5:25,0.885,1.99
2021-10-20 5:30,0.885,1.99
2021-10-20 5:35,0.886,2
2021-10-20 5:40,0.886,2
2021-10-20 5:45,0.886,2
2021-10-20 5:50,0.886,2
2021-10-20 5:55,0.885,1.99
2021-10-20 6:00,0.886,2
2021-10-20 6:05,0.886,2
2021-10-20 6:10,0.886,2
2021-10-20 6:15,0.885,1.99
2021-10-20 6:20,0.885,1.99
2021-10-20 6:25,0.885,1.99
2021-10-20 6:30,0.886,2
2021-10-20 6:35,0.885,1.99
2021-10-20 6:40,0.885,1.99
2021-10-20 6:45,0.886,2
2021-10-20 6:50,0.885,1.99
2021-10-20 6:55,0.886,2
2021-10-20 7:00,0.885,1.99
2021-10-20 7:05,0.885,1.99
2021-10-20 7:10,0.885,1.99
2021-10-20 7:15,0.885,1.99
2021-10-20 7:20,0.885,1.99
2021-10-20 7:25,0.885,1.99
2021-10-20 7:30,0.885,1.99
2021-10-20 7:35,0.885,1.99
2021-10-20 7:40,0.884,1.97
2021-10-20 7:45,0.884,1.97
2021-10-20 7:50,0.884,1.97
2021-10-20 7:55,0.884,1.97
2021-10-20 8:00,0.884,1.97
2021-10-20 8:05,0.886,2
2021-10-20 8:10,0.884,1.97
2021-10-20 8:15,0.885,1.99
2021-10-20 8:20,0.884,1.97
2021-10-20 8:25,0.884,1.97
2021-10-20 8:30,0.885,1.99
2021-10-20 8:35,0.885,1.99
2021-10-20 8:40,0.884,1.97
2021-10-20 8:45,0.883,1.96
2021-10-20 8:50,0.885,1.99
2021-10-20 8:55,0.885,1.99
2021-10-20 9:00,0.884,1.97
2021-10-20 9:05,0.884,1.97
2021-10-20 9:10,0.884,1.97
2021-10-20 9:15,0.884,1.97
2021-10-20 9:20,0.884,1.97
2021-10-20 9:25,0.884,1.97
2021-10-20 9:30,0.884,1.97
2021-10-20 9:35,0.884,1.97
2021-10-20 9:40,0.883,1.96
2021-10-20 9:45,0.883,1.96
2021-10-20 9:50,0.882,1.95
2021-10-20 9:55,0.883,1.96
2021-10-20 10:00,0.883,1.96
2021-10-20 10:05,0.884,1.97
2021-10-20 10:10,0.882,1.95
2021-10-20 10:15,0.883,1.96
2021-10-20 10:20,0.883,1.96
2021-10-20 10:25,0.883,1.96
2021-10-20 10:30,0.883,1.96
2021-10-20 10:35,0.883,1.96
2021-10-20 10:40,0.884,1.97
2021-10-20 10:45,0.882,1.95
2021-10-20 10:50,0.882,1.95
2021-10-20 10:55,0.883,1.96
2021-10-20 11:00,0.881,1.94
2021-10-20 11:05,0.882,1.95
2021-10-20 11:10,0.883,1.96
2021-10-20 11:15,0.882,1.95
2021-10-20 11:20,0.883,1.96
2021-10-20 11:25,0.882,1.95
2021-10-20 11:30,0.882,1.95
2021-10-20 11:35,0.882,1.95
2021-10-20 11:40,0.882,1.95
2021-10-20 11:45,0.882,1.95
2021-10-20 11:50,0.882,1.95
2021-10-20 11:55,0.882,1.95
2021-10-20 12:00,0.881,1.94
2021-10-20 12:05,0.882,1.95
2021-10-20 12:10,0.882,1.95
2021-10-20 12:15,0.882,1.95
2021-10-20 12:20,0.881,1.94
2021-10-20 12:25,0.881,1.94
2021-10-20 12:30,0.881,1.94
2021-10-20 12:35,0.881,1.94
2021-10-20 12:40,0.881,1.94
2021-10-20 12:45,0.881,1.94
2021-10-20 12:50,0.882,1.95
2021-10-20 12:55,0.88,1.93
2021-10-20 13:00,0.881,1.94
2021-10-20 13:05,0.882,1.95
2021-10-20 13:10,0.881,1.94
2021-10-20 13:15,0.88,1.93
2021-10-20 13:20,0.881,1.94
2021-10-20 13:25,0.881,1.94
2021-10-20 13:30,0.881,1.94
2021-10-20 13:35,0.88,1.93
2021-10-20 13:40,0.881,1.94
2021-10-20 13:45,0.88,1.93
2021-10-20 13:50,0.88,1.93
2021-10-20 13:55,0.88,1.93
2021-10-20 14:00,0.881,1.94
2021-10-20 14:05,0.881,1.94
2021-10-20 14:10,0.88,1.93
2021-10-20 14:15,0.881,1.94
2021-10-20 14:20,0.881,1.94
2021-10-20 14:25,0.879,1.92
2021-10-20 14:30,0.88,1.93
2021-10-20 14:35,0.88,1.93
2021-10-20 14:40,0.881,1.94
2021-10-20 14:45,0.881,1.94
2021-10-20 14:50,0.88,1.93
2021-10-20 14:55,0.88,1.93
2021-10-20 15:00,0.88,1.93
2021-10-20 15:05,0.88,1.93
2021-10-20 15:10,0.881,1.94
2021-10-20 15:15,0.881,1.94
2021-10-20 15:20,0.882,1.95
2021-10-20 15:25,0.88,1.93
2021-10-20 15:30,0.88,1.93
2021-10-20 15:35,0.879,1.92
2021-10-20 15:40,0.88,1.93
2021-10-20 15:45,0.881,1.94
2021-10-20 15:50,0.88,1.93
2021-10-20 15:55,0.881,1.94
2021-10-20 16:00,0.879,1.92
2021-10-20 16:05,0.881,1.94
2021-10-20 16:10,0.879,1.92
2021-10-20 16:15,0.879,1.92
2021-10-20 16:20,0.88,1.93
2021-10-20 16:25,0.879,1.92
2021-10-20 16:30,0.879,1.92
2021-10-20 16:35,0.879,1.92
2021-10-20 16:40,0.879,1.92
2021-10-20 16:45,0.88,1.93
2021-10-20 16:50,0.88,1.93
2021-10-20 16:55,0.88,1.93
2021-10-20 17:00,0.879,1.92
2021-10-20 17:05,0.879,1.92
2021-10-20 17:10,0.88,1.93
2021-10-20 17:15,0.878,1.91
2021-10-20 17:20,0.879,1.92
2021-10-20 17:25,0.878,1.91
2021-10-20 17:30,0.879,1.92
2021-10-20 17:35,0.879,1.92
2021-10-20 17:40,0.879,1.92
2021-10-20 17:45,0.879,1.92
2021-10-20 17:50,0.879,1.92
2021-10-20 17:55,0.88,1.93
2021-10-20 18:00,0.878,1.91
2021-10-20 18:05,0.879,1.92
2021-10-20 18:10,0.88,1.93
2021-10-20 18:15,0.879,1.92
2021-10-20 18:20,0.879,1.92
2021-10-20 18:25,0.88,1.93
2021-10-20 18:30,0.879,1.92
2021-10-20 18:35,0.879,1.92
2021-10-20 18:40,0.878,1.91
2021-10-20 18:45,0.878,1.91
2021-10-20 18:50,0.879,1.92
2021-10-20 18:55,0.879,1.92
2021-10-20 19:00,0.878,1.91
2021-10-20 19:05,0.879,1.92
2021-10-20 19:10,0.877,1.89
2021-10-20 19:15,0.879,1.92
2021-10-20 19:20,0.879,1.92
2021-10-20 19:25,0.879,1.92
2021-10-20 19:30,0.879,1.92
2021-10-20 19:35,0.879,1.92
2021-10-20 19:40,0.878,1.91
2021-10-20 19:45,0.878,1.91
2021-10-20 19:50,0.878,1.91
2021-10-20 19:55,0.878,1.91
2021-10-20 20:00,0.878,1.91
2021-10-20 20:05,0.879,1.92
2021-10-20 20:10,0.878,1.91
2021-10-20 20:15,0.879,1.92
2021-10-20 20:20,0.879,1.92
2021-10-20 20:25,0.878,1.91
2021-10-20 20:30,0.878,1.91
2021-10-20 20:35,0.878,1.91
2021-10-20 20:40,0.878,1.91
2021-10-20 20:45,0.879,1.92
2021-10-20 20:50,0.879,1.92
2021-10-20 20:55,0.879,1.92
2021-10-20 21:00,0.88,1.93
2021-10-20 21:05,0.879,1.92
2021-10-20 21:10,0.878,1.91
2021-10-20 21:15,0.879,1.92
2021-10-20 21:20,0.879,1.92
2021-10-20 21:25,0.879,1.92
2021-10-20 21:30,0.879,1.92
2021-10-20 21:35,0.879,1.92
2021-10-20 21:40,0.878,1.91
2021-10-20 21:45,0.879,1.92
2021-10-20 21:50,0.881,1.94
2021-10-20 21:55,0.879,1.92
2021-10-20 22:00,0.878,1.91
2021-10-20 22:05,0.88,1.93
2021-10-20 22:10,0.879,1.92
2021-10-20 22:15,0.879,1.92
2021-10-20 22:20,0.88,1.93
2021-10-20 22:25,0.879,1.92
2021-10-20 22:30,0.878,1.91
2021-10-20 22:35,0.881,1.94
2021-10-20 22:40,0.88,1.93
2021-10-20 22:45,0.879,1.92
2021-10-20 22:50,0.88,1.93
2021-10-20 22:55,0.88,1.93
2021-10-20 23:00,0.879,1.92
2021-10-20 23:05,0.881,1.94
2021-10-20 23:10,0.881,1.94
2021-10-20 23:15,0.88,1.93
2021-10-20 23:20,0.88,1.93
2021-10-20 23:25,0.881,1.94
2021-10-20 23:30,0.88,1.93
2021-10-20 23:35,0.881,1.94
2021-10-20 23:40,0.881,1.94
2021-10-20 23:45,0.882,1.95
2021-10-20 23:50,0.881,1.94
2021-10-20 23:55,0.882,1.95
2021-10-21 0:00,0.882,1.95
2021-10-21 0:05,0.881,1.94
2021-10-21 0:10,0.882,1.95
2021-10-21 0:15,0.882,1.95
2021-10-21 0:20,0.883,1.96
2021-10-21 0:25,0.882,1.95
2021-10-21 0:30,0.881,1.94
2021-10-21 0:35,0.883,1.96
2021-10-21 0:40,0.883,1.96
2021-10-21 0:45,0.883,1.96
2021-10-21 0:50,0.883,1.96
2021-10-21 0:55,0.884,1.97
2021-10-21 1:00,0.883,1.96
2021-10-21 1:05,0.884,1.97
2021-10-21 1:10,0.884,1.97
2021-10-21 1:15,0.885,1.99
2021-10-21 1:20,0.884,1.97
2021-10-21 1:25,0.885,1.99
2021-10-21 1:30,0.884,1.97
2021-10-21 1:35,0.886,2
2021-10-21 1:40,0.886,2
2021-10-21 1:45,0.885,1.99
2021-10-21 1:50,0.887,2.01
2021-10-21 1:55,0.887,2.01
2021-10-21 2:00,0.888,2.02
2021-10-21 2:05,0.888,2.02
2021-10-21 2:10,0.888,2.02
2021-10-21 2:15,0.888,2.02
2021-10-21 2:20,0.888,2.02
2021-10-21 2:25,0.89,2.04
2021-10-21 2:30,0.889,2.03
2021-10-21 2:35,0.89,2.04
2021-10-21 2:40,0.89,2.04
2021-10-21 2:45,0.89,2.04
2021-10-21 2:50,0.891,2.06
2021-10-21 2:55,0.892,2.07
2021-10-21 3:00,0.891,2.06
2021-10-21 3:05,0.891,2.06
2021-10-21 3:10,0.892,2.07
2021-10-21 3:15,0.892,2.07
2021-10-21 3:20,0.892,2.07
2021-10-21 3:25,0.892,2.07
2021-10-21 3:30,0.892,2.07
2021-10-21 3:35,0.893,2.08
2021-10-21 3:40,0.892,2.07
2021-10-21 3:45,0.892,2.07
2021-10-21 3:50,0.893,2.08
2021-10-21 3:55,0.893,2.08
2021-10-21 4:00,0.893,2.08
2021-10-21 4:05,0.893,2.08
2021-10-21 4:10,0.894,2.1
2021-10-21 4:15,0.894,2.1
2021-10-21 4:20,0.893,2.08
2021-10-21 4:25,0.894,2.1
2021-10-21 4:30,0.893,2.08
2021-10-21 4:35,0.894,2.1
2021-10-21 4:40,0.894,2.1
2021-10-21 4:45,0.894,2.1
2021-10-21 4:50,0.894,2.1
2021-10-21 4:55,0.895,2.11
2021-10-21 5:00,0.894,2.1
2021-10-21 5:05,0.894,2.1
2021-10-21 5:10,0.895,2.11
2021-10-21 5:15,0.894,2.1
2021-10-21 5:20,0.894,2.1
2021-10-21 5:25,0.896,2.12
2021-10-21 5:30,0.894,2.1
2021-10-21 5:35,0.894,2.1
2021-10-21 5:40,0.894,2.1
2021-10-21 5:45,0.894,2.1
2021-10-21 5:50,0.895,2.11
2021-10-21 5:55,0.895,2.11
2021-10-21 6:00,0.896,2.12
2021-10-21 6:05,0.894,2.1
2021-10-21 6:10,0.895,2.11
2021-10-21 6:15,0.895,2.11
2021-10-21 6:20,0.895,2.11
2021-10-21 6:25,0.894,2.1
2021-10-21 6:30,0.894,2.1
2021-10-21 6:35,0.895,2.11
2021-10-21 6:40,0.895,2.11
2021-10-21 6:45,0.894,2.1
2021-10-21 6:50,0.895,2.11
2021-10-21 6:55,0.896,2.12
2021-10-21 7:00,0.895,2.11
2021-10-21 7:05,0.894,2.1
2021-10-21 7:10,0.895,2.11
2021-10-21 7:15,0.895,2.11
2021-10-21 7:20,0.895,2.11
2021-10-21 7:25,0.896,2.12
2021-10-21 7:30,0.894,2.1
2021-10-21 7:35,0.895,2.11
2021-10-21 7:40,0.895,2.11
2021-10-21 7:45,0.894,2.1
2021-10-21 7:50,0.894,2.1
2021-10-21 7:55,0.894,2.1
2021-10-21 8:00,0.894,2.1
2021-10-21 8:05,0.895,2.11
2021-10-21 8:10,0.894,2.1
2021-10-21 8:15,0.894,2.1
2021-10-21 8:20,0.894,2.1
2021-10-21 8:25,0.895,2.11
2021-10-21 8:30,0.895,2.11
2021-10-21 8:35,0.894,2.1
2021-10-21 8:40,0.895,2.11
2021-10-21 8:45,0.894,2.1
2021-10-21 8:50,0.894,2.1
2021-10-21 8:55,0.894,2.1
2021-10-21 9:00,0.894,2.1
2021-10-21 9:05,0.895,2.11
2021-10-21 9:10,0.894,2.1
2021-10-21 9:15,0.894,2.1
2021-10-21 9:20,0.894,2.1
2021-10-21 9:25,0.895,2.11
2021-10-21 9:30,0.893,2.08
2021-10-21 9:35,0.894,2.1
2021-10-21 9:40,0.894,2.1
2021-10-21 9:45,0.893,2.08
2021-10-21 9:50,0.894,2.1
2021-10-21 9:55,0.895,2.11
2021-10-21 10:00,0.894,2.1
2021-10-21 10:05,0.894,2.1
2021-10-21 10:10,0.893,2.08
2021-10-21 10:15,0.895,2.11
2021-10-21 10:20,0.895,2.11
2021-10-21 10:25,0.894,2.1
2021-10-21 10:30,0.893,2.08
2021-10-21 10:35,0.894,2.1
2021-10-21 10:40,0.894,2.1
2021-10-21 10:45,0.894,2.1
2021-10-21 10:50,0.894,2.1
2021-10-21 10:55,0.894,2.1
2021-10-21 11:00,0.894,2.1
2021-10-21 11:05,0.894,2.1
2021-10-21 11:10,0.894,2.1
2021-10-21 11:15,0.895,2.11
2021-10-21 11:20,0.895,2.11
2021-10-21 11:25,0.894,2.1
2021-10-21 11:30,0.894,2.1
2021-10-21 11:35,0.895,2.11
2021-10-21 11:40,0.896,2.12
2021-10-21 11:45,0.894,2.1
2021-10-21 11:50,0.896,2.12
2021-10-21 11:55,0.896,2.12
2021-10-21 12:00,0.896,2.12
2021-10-21 12:05,0.896,2.12
2021-10-21 12:10,0.895,2.11
2021-10-21 12:15,0.896,2.12
2021-10-21 12:20,0.896,2.12
2021-10-21 12:25,0.894,2.1
2021-10-21 12:30,0.894,2.1
2021-10-21 12:35,0.895,2.11
2021-10-21 12:40,0.895,2.11
2021-10-21 12:45,0.895,2.11
2021-10-21 12:50,0.894,2.1
2021-10-21 12:55,0.895,2.11
2021-10-21 13:00,0.895,2.11
2021-10-21 13:05,0.896,2.12
2021-10-21 13:10,0.894,2.1
2021-10-21 13:15,0.895,2.11
2021-10-21 13:20,0.894,2.1
2021-10-21 13:25,0.895,2.11
2021-10-21 13:30,0.894,2.1
2021-10-21 13:35,0.894,2.1
2021-10-21 13:40,0.894,2.1
2021-10-21 13:45,0.894,2.1
2021-10-21 13:50,0.894,2.1
2021-10-21 13:55,0.895,2.11
2021-10-21 14:00,0.893,2.08
2021-10-21 14:05,0.894,2.1
2021-10-21 14:10,0.893,2.08
2021-10-21 14:15,0.893,2.08
2021-10-21 14:20,0.893,2.08
2021-10-21 14:25,0.894,2.1
2021-10-21 14:30,0.893,2.08
2021-10-21 14:35,0.893,2.08
2021-10-21 14:40,0.893,2.08
2021-10-21 14:45,0.894,2.1
2021-10-21 14:50,0.893,2.08
2021-10-21 14:55,0.893,2.08
2021-10-21 15:00,0.892,2.07
2021-10-21 15:05,0.893,2.08
2021-10-21 15:10,0.893,2.08
2021-10-21 15:15,0.893,2.08
2021-10-21 15:20,0.893,2.08
2021-10-21 15:25,0.893,2.08
2021-10-21 15:30,0.892,2.07
2021-10-21 15:35,0.892,2.07
2021-10-21 15:40,0.893,2.08
2021-10-21 15:45,0.893,2.08
2021-10-21 15:50,0.892,2.07
2021-10-21 15:55,0.892,2.07
2021-10-21 16:00,0.892,2.07
2021-10-21 16:05,0.893,2.08
2021-10-21 16:10,0.892,2.07
2021-10-21 16:15,0.892,2.07
2021-10-21 16:20,0.892,2.07
2021-10-21 16:25,0.892,2.07
2021-10-21 16:30,0.892,2.07
2021-10-21 16:35,0.892,2.07
2021-10-21 16:40,0.892,2.07
2021-10-21 16:45,0.892,2.07
2021-10-21 16:50,0.891,2.06
2021-10-21 16:55,0.892,2.07
2021-10-21 17:00,0.891,2.06
